cluster	chr	start	end	strand	nr_ctss	dominant_ctss	tpm	tpm.dominant_ctss	q_0.1	q_0.9	interquantile_width
22675	chr3R	22357528	22357531	+	3	22357529	248	163	22357529	22357530	2
22676	chr3R	22359210	22359300	+	8	22359234	145	36	22359234	22359282	49
22677	chr3R	22359720	22359739	+	2	22359739	13	11	22359721	22359739	19
22678	chr3R	22359836	22359838	+	2	22359838	77	44	22359837	22359838	2
22679	chr3R	22359909	22359958	+	10	22359948	152	40	22359921	22359948	28
22680	chr3R	22362440	22362448	+	2	22362448	40	30	22362441	22362448	8
22681	chr3R	22362622	22362706	+	7	22362664	158	53	22362661	22362703	43
22682	chr3R	22362866	22362986	+	34	22362918	2762	735	22362897	22362940	44
22683	chr3R	22365347	22365427	+	15	22365366	31	5	22365355	22365427	73
22684	chr3R	22367515	22367564	+	14	22367541	1490	1175	22367541	22367553	13
22685	chr3R	22369274	22369286	+	6	22369282	643	510	22369282	22369283	2
22686	chr3R	22370857	22370868	+	2	22370858	28	16	22370858	22370868	11
22687	chr3R	22371220	22371240	+	4	22371237	5	2	22371221	22371240	20
22688	chr3R	22372570	22372666	+	17	22372622	597	200	22372599	22372631	33
22689	chr3R	22372718	22372722	+	2	22372722	10	7	22372719	22372722	4
22690	chr3R	22372763	22372941	+	41	22372840	9607	2705	22372834	22372884	51
22691	chr3R	22373288	22373338	+	3	22373302	74	47	22373302	22373338	37
22692	chr3R	22373394	22373426	+	4	22373426	87	45	22373395	22373426	32
22693	chr3R	22374523	22375248	+	160	22375151	5602	241	22374663	22375184	522
22694	chr3R	22375911	22375946	+	2	22375912	18	10	22375912	22375946	35
22695	chr3R	22380120	22380169	+	6	22380155	95	37	22380121	22380155	35
22696	chr3R	22380238	22380290	+	4	22380255	22	18	22380255	22380255	1
22697	chr3R	22381262	22381451	+	16	22381296	341	49	22381278	22381359	82
22698	chr3R	22381611	22381652	+	2	22381612	5	4	22381612	22381652	41
22699	chr3R	22382004	22382150	+	44	22382078	10781	4326	22382048	22382083	36
22700	chr3R	22382257	22382265	+	4	22382265	124	56	22382258	22382265	8
22701	chr3R	22382328	22382331	+	2	22382331	122	102	22382329	22382331	3
22702	chr3R	22382371	22382373	+	2	22382372	53	41	22382372	22382373	2
22703	chr3R	22382978	22383056	+	4	22382979	94	56	22382979	22383056	78
22704	chr3R	22383109	22383115	+	2	22383110	27	14	22383110	22383115	6
22705	chr3R	22383342	22383344	+	2	22383344	39	28	22383343	22383344	2
22706	chr3R	22383453	22383478	+	3	22383463	60	37	22383454	22383478	25
22707	chr3R	22383665	22383666	+	1	22383666	50	50	22383666	22383666	1
22708	chr3R	22383837	22383842	+	2	22383842	24	14	22383838	22383842	5
22709	chr3R	22383896	22383920	+	2	22383897	29	19	22383897	22383920	24
22710	chr3R	22383971	22384109	+	13	22384064	331	64	22383972	22384097	126
22711	chr3R	22384161	22384182	+	5	22384182	212	116	22384163	22384182	20
22712	chr3R	22384225	22384228	+	2	22384228	58	45	22384226	22384228	3
22713	chr3R	22384283	22384630	+	40	22384400	1405	204	22384336	22384567	232
22714	chr3R	22384711	22384722	+	3	22384721	97	49	22384712	22384722	11
22715	chr3R	22384802	22384861	+	6	22384851	219	86	22384842	22384861	20
22716	chr3R	22384908	22384938	+	3	22384938	62	31	22384909	22384938	30
22717	chr3R	22384983	22385165	+	10	22385165	195	33	22385024	22385165	142
22718	chr3R	22385311	22385396	+	8	22385330	342	97	22385329	22385363	35
22719	chr3R	22385483	22385485	+	2	22385484	30	16	22385484	22385485	2
22720	chr3R	22389652	22389830	+	40	22389669	4022	663	22389669	22389781	113
22721	chr3R	22389980	22389998	+	3	22389981	188	128	22389981	22389998	18
22722	chr3R	22391972	22392049	+	13	22392000	42	14	22391998	22392040	43
22723	chr3R	22405939	22406014	+	23	22405961	1740	620	22405950	22406004	55
22724	chr3R	22407765	22407807	+	14	22407775	628	250	22407770	22407802	33
22725	chr3R	22407895	22407936	+	3	22407936	20	11	22407896	22407936	41
22726	chr3R	22408003	22408005	+	2	22408004	166	137	22408004	22408005	2
22727	chr3R	22408159	22408300	+	20	22408189	270	95	22408170	22408232	63
22728	chr3R	22411282	22411398	+	40	22411312	3587	877	22411296	22411377	82
22729	chr3R	22411468	22411470	+	2	22411469	302	288	22411469	22411469	1
22730	chr3R	22411520	22411544	+	2	22411521	30	20	22411521	22411544	24
22731	chr3R	22412538	22412563	+	5	22412539	73	22	22412539	22412563	25
22732	chr3R	22412646	22412683	+	3	22412647	29	18	22412647	22412683	37
22733	chr3R	22416409	22416460	+	4	22416419	4	1	22416410	22416460	51
22734	chr3R	22416910	22416947	+	3	22416947	6	3	22416911	22416947	37
22735	chr3R	22418106	22418111	+	2	22418107	19	13	22418107	22418111	5
22736	chr3R	22418169	22418226	+	12	22418219	657	141	22418174	22418226	53
22737	chr3R	22418626	22418678	+	8	22418665	88	23	22418627	22418675	49
22738	chr3R	22421027	22421281	+	41	22421179	2374	599	22421089	22421204	116
22739	chr3R	22421321	22421325	+	2	22421325	40	26	22421322	22421325	4
22740	chr3R	22421367	22421505	+	14	22421368	305	196	22421368	22421443	76
22741	chr3R	22421836	22421902	+	6	22421851	151	51	22421847	22421886	40
22742	chr3R	22445695	22445732	+	5	22445710	9	2	22445696	22445732	37
22743	chr3R	22448027	22448226	+	17	22448032	583	178	22448032	22448218	187
22744	chr3R	22456456	22456533	+	10	22456517	234	56	22456471	22456529	59
22745	chr3R	22456678	22456680	+	2	22456679	8	6	22456679	22456680	2
22746	chr3R	22462228	22462285	+	8	22462267	323	125	22462251	22462285	35
22747	chr3R	22462423	22462510	+	19	22462487	1795	1141	22462457	22462487	31
22748	chr3R	22463508	22463514	+	2	22463509	2	1	22463509	22463514	6
22749	chr3R	22464922	22465003	+	14	22464963	345	66	22464923	22464999	77
22750	chr3R	22465236	22465245	+	3	22465245	4	2	22465237	22465245	9
22751	chr3R	22466016	22466037	+	2	22466037	11	10	22466037	22466037	1
22752	chr3R	22486982	22487424	+	109	22487213	18649	1951	22487037	22487263	227
22753	chr3R	22487471	22487796	+	79	22487579	2329	295	22487570	22487661	92
22754	chr3R	22491045	22491048	+	2	22491048	13	9	22491046	22491048	3
22755	chr3R	22491104	22491108	+	2	22491105	3	2	22491105	22491108	4
22756	chr3R	22491750	22491855	+	32	22491817	44212	38126	22491817	22491817	1
22757	chr3R	22491928	22491939	+	2	22491939	27	16	22491929	22491939	11
22758	chr3R	22491994	22492056	+	5	22492055	40	18	22492055	22492056	2
22759	chr3R	22492635	22492783	+	23	22492688	486	68	22492662	22492762	101
22760	chr3R	22493066	22493183	+	46	22493143	31188	20073	22493130	22493149	20
22761	chr3R	22493239	22493513	+	24	22493331	493	77	22493263	22493473	211
22762	chr3R	22550682	22550688	+	3	22550688	419	210	22550685	22550688	4
22763	chr3R	22553470	22553475	+	2	22553471	87	67	22553471	22553475	5
22764	chr3R	22553634	22553786	+	35	22553703	1955	298	22553657	22553762	106
22765	chr3R	22554227	22554241	+	2	22554241	24	13	22554228	22554241	14
22766	chr3R	22555931	22556004	+	3	22556004	132	112	22555967	22556004	38
22767	chr3R	22556184	22556186	+	2	22556186	46	40	22556185	22556186	2
22768	chr3R	22579164	22579301	+	33	22579208	578	100	22579197	22579250	54
22769	chr3R	22580739	22580990	+	58	22580784	7296	1406	22580776	22580830	55
22770	chr3R	22581207	22581249	+	3	22581240	5	2	22581208	22581249	42
22771	chr3R	22584743	22584853	+	20	22584778	752	323	22584755	22584806	52
22772	chr3R	22584943	22584957	+	3	22584944	5	2	22584944	22584957	14
22773	chr3R	22587673	22587736	+	12	22587733	1337	977	22587706	22587733	28
22774	chr3R	22588081	22588151	+	8	22588095	28	9	22588082	22588151	70
22775	chr3R	22598834	22598837	+	2	22598835	5	3	22598835	22598837	3
22776	chr3R	22599359	22599361	+	2	22599360	25	18	22599360	22599361	2
22777	chr3R	22600032	22600063	+	3	22600060	6	4	22600033	22600063	31
22778	chr3R	22602438	22602563	+	16	22602471	624	229	22602466	22602559	94
22779	chr3R	22602650	22602772	+	10	22602686	199	34	22602651	22602763	113
22780	chr3R	22609417	22609517	+	38	22609461	3397	768	22609436	22609492	57
22781	chr3R	22613792	22613863	+	6	22613831	18	12	22613827	22613863	37
22782	chr3R	22614929	22614957	+	5	22614930	50	37	22614930	22614935	6
22783	chr3R	22615080	22615089	+	2	22615089	3	2	22615081	22615089	9
22784	chr3R	22615693	22615814	+	25	22615748	1960	504	22615697	22615787	91
22785	chr3R	22616057	22616073	+	4	22616058	11	5	22616058	22616062	5
22786	chr3R	22616446	22616840	+	87	22616546	21193	4989	22616489	22616579	91
22787	chr3R	22616961	22616988	+	3	22616964	48	24	22616962	22616988	27
22788	chr3R	22617048	22617118	+	6	22617118	189	59	22617049	22617118	70
22789	chr3R	22617197	22617198	+	1	22617198	75	75	22617198	22617198	1
22790	chr3R	22617262	22617276	+	2	22617263	13	12	22617263	22617263	1
22791	chr3R	22617422	22617528	+	10	22617486	123	33	22617424	22617509	86
22792	chr3R	22617602	22617645	+	3	22617645	36	22	22617624	22617645	22
22793	chr3R	22617880	22617891	+	3	22617887	21	14	22617881	22617887	7
22794	chr3R	22618468	22618569	+	21	22618497	1266	729	22618497	22618535	39
22795	chr3R	22618667	22618701	+	6	22618671	31	9	22618668	22618701	34
22796	chr3R	22628729	22628851	+	14	22628808	233	67	22628758	22628835	78
22797	chr3R	22651128	22651160	+	2	22651160	32	19	22651129	22651160	32
22798	chr3R	22655868	22655895	+	3	22655869	48	21	22655869	22655895	27
22799	chr3R	22657284	22657289	+	2	22657285	4	2	22657285	22657289	5
22800	chr3R	22666761	22666763	+	2	22666762	202	164	22666762	22666763	2
22801	chr3R	22667213	22667242	+	3	22667214	4	2	22667214	22667242	29
22802	chr3R	22683371	22683397	+	3	22683372	8	3	22683372	22683397	26
22803	chr3R	22686636	22686672	+	3	22686669	10	8	22686669	22686669	1
22804	chr3R	22686737	22686925	+	58	22686841	8047	3234	22686796	22686845	50
22805	chr3R	22690503	22690546	+	5	22690527	120	42	22690504	22690527	24
22806	chr3R	22690609	22690662	+	11	22690648	204	52	22690621	22690649	29
22807	chr3R	22690889	22690997	+	5	22690890	16	6	22690890	22690960	71
22808	chr3R	22698324	22698329	+	2	22698329	172	158	22698329	22698329	1
22809	chr3R	22702007	22702043	+	2	22702043	14	8	22702008	22702043	36
22810	chr3R	22702499	22702535	+	5	22702530	23	10	22702511	22702530	20
22811	chr3R	22703588	22703650	+	5	22703593	7	3	22703589	22703650	62
22812	chr3R	22703695	22703700	+	2	22703696	2	1	22703696	22703700	5
22813	chr3R	22704060	22704074	+	3	22704072	3	1	22704061	22704074	14
22814	chr3R	22715615	22715643	+	4	22715616	64	32	22715616	22715643	28
22815	chr3R	22724234	22724251	+	2	22724235	8	5	22724235	22724251	17
22816	chr3R	22724359	22724387	+	2	22724360	4	3	22724360	22724387	28
22817	chr3R	22726948	22727083	+	20	22726969	1391	375	22726969	22727048	80
22818	chr3R	22728398	22728427	+	5	22728402	215	117	22728399	22728420	22
22819	chr3R	22728948	22728970	+	4	22728950	120	62	22728949	22728970	22
22820	chr3R	22741069	22741208	+	30	22741200	1521	290	22741107	22741202	96
22821	chr3R	22741386	22741431	+	5	22741398	12	5	22741387	22741431	45
22822	chr3R	22742007	22742067	+	9	22742023	131	50	22742021	22742057	37
22823	chr3R	22742145	22742146	+	1	22742146	68	68	22742146	22742146	1
22824	chr3R	22742416	22742426	+	2	22742417	2	1	22742417	22742426	10
22825	chr3R	22745598	22745699	+	26	22745656	1612	389	22745618	22745693	76
22826	chr3R	22747606	22747638	+	8	22747628	16	5	22747613	22747628	16
22827	chr3R	22750830	22750841	+	3	22750831	41	17	22750831	22750841	11
22828	chr3R	22750884	22750992	+	22	22750941	1991	1166	22750903	22750944	42
22829	chr3R	22774750	22774990	+	44	22774840	1335	276	22774796	22774879	84
22830	chr3R	22775487	22775523	+	2	22775488	2	1	22775488	22775523	36
22831	chr3R	22781709	22781714	+	2	22781714	70	41	22781710	22781714	5
22832	chr3R	22844033	22844042	+	3	22844042	50	24	22844034	22844042	9
22833	chr3R	22858779	22858847	+	6	22858821	9	4	22858780	22858847	68
22834	chr3R	22859170	22859225	+	8	22859219	13	3	22859184	22859219	36
22835	chr3R	22860223	22860250	+	5	22860224	211	146	22860224	22860250	27
22836	chr3R	22908433	22908445	+	3	22908434	5	2	22908434	22908445	12
22837	chr3R	22934576	22934606	+	2	22934577	2	1	22934577	22934606	30
22838	chr3R	22966172	22966335	+	39	22966252	1284	227	22966231	22966277	47
22839	chr3R	23012083	23012088	+	2	23012084	31	21	23012084	23012088	5
22840	chr3R	23012400	23012413	+	3	23012412	132	69	23012401	23012412	12
22841	chr3R	23040754	23040806	+	11	23040756	893	740	23040756	23040768	13
22842	chr3R	23042186	23042331	+	29	23042229	6755	4783	23042224	23042248	25
22843	chr3R	23061485	23061581	+	30	23061495	2522	411	23061495	23061552	58
22844	chr3R	23078067	23078106	+	10	23078078	112	19	23078072	23078106	35
22845	chr3R	23091791	23091803	+	2	23091803	21	11	23091792	23091803	12
22846	chr3R	23093342	23093395	+	11	23093395	339	86	23093345	23093395	51
22847	chr3R	23093499	23093500	+	1	23093500	77	77	23093500	23093500	1
22848	chr3R	23093597	23093645	+	3	23093598	17	15	23093598	23093609	12
22849	chr3R	23097731	23097732	+	1	23097732	66	66	23097732	23097732	1
22850	chr3R	23112570	23112626	+	7	23112583	10	2	23112571	23112619	49
22851	chr3R	23118260	23118309	+	6	23118281	129	43	23118275	23118307	33
22852	chr3R	23118402	23118486	+	12	23118445	560	298	23118430	23118470	41
22853	chr3R	23121211	23121216	+	3	23121212	25	19	23121212	23121216	5
22854	chr3R	23127845	23127904	+	6	23127850	51	21	23127846	23127850	5
22855	chr3R	23160816	23160870	+	6	23160832	51	22	23160831	23160834	4
22856	chr3R	23190067	23190091	+	3	23190068	44	20	23190068	23190091	24
22857	chr3R	23213092	23213179	+	11	23213129	225	64	23213093	23213158	66
22858	chr3R	23224869	23224950	+	13	23224900	470	84	23224892	23224941	50
22859	chr3R	23251493	23251631	+	22	23251585	734	103	23251514	23251626	113
22860	chr3R	23251679	23251782	+	10	23251722	230	47	23251710	23251774	65
22861	chr3R	23252512	23252528	+	2	23252513	51	41	23252513	23252528	16
22862	chr3R	23252584	23252633	+	4	23252633	22	11	23252604	23252633	30
22863	chr3R	23252687	23252694	+	2	23252694	26	15	23252688	23252694	7
22864	chr3R	23255990	23256053	+	5	23256027	60	20	23256020	23256053	34
22865	chr3R	23258359	23258369	+	3	23258360	97	55	23258360	23258369	10
22866	chr3R	23258421	23258423	+	2	23258422	130	118	23258422	23258422	1
22867	chr3R	23269913	23269924	+	3	23269920	4	2	23269914	23269924	11
22868	chr3R	23275553	23275557	+	2	23275554	3	2	23275554	23275557	4
22869	chr3R	23281198	23281389	+	20	23281201	414	115	23281201	23281260	60
22870	chr3R	23348116	23348128	+	3	23348117	51	23	23348117	23348128	12
22871	chr3R	23355469	23355479	+	2	23355470	2	1	23355470	23355479	10
22872	chr3R	23356528	23356640	+	33	23356569	1468	326	23356569	23356618	50
22873	chr3R	23357338	23357396	+	4	23357350	8	3	23357339	23357396	58
22874	chr3R	23358747	23358852	+	38	23358819	14908	5874	23358813	23358824	12
22875	chr3R	23359231	23359236	+	2	23359232	46	44	23359232	23359232	1
22876	chr3R	23359303	23359458	+	19	23359304	483	187	23359304	23359430	127
22877	chr3R	23359504	23359524	+	4	23359514	60	30	23359514	23359521	8
22878	chr3R	23359587	23359721	+	16	23359662	487	145	23359591	23359685	95
22879	chr3R	23359767	23359790	+	3	23359769	290	251	23359769	23359769	1
22880	chr3R	23373098	23373131	+	11	23373103	23409	20941	23373103	23373103	1
22881	chr3R	23373300	23373341	+	3	23373301	34	12	23373301	23373341	41
22882	chr3R	23373688	23373738	+	10	23373693	15596	10857	23373693	23373695	3
22883	chr3R	23390112	23390193	+	19	23390116	1533	376	23390116	23390170	55
22884	chr3R	23413836	23413866	+	7	23413846	157	115	23413846	23413851	6
22885	chr3R	23420299	23420322	+	2	23420300	4	2	23420300	23420322	23
22886	chr3R	23435106	23435116	+	3	23435111	4	2	23435107	23435116	10
22887	chr3R	23485437	23485631	+	34	23485503	3656	867	23485486	23485518	33
22888	chr3R	23499533	23499539	+	2	23499539	81	69	23499534	23499539	6
22889	chr3R	23556908	23556912	+	2	23556912	3	2	23556909	23556912	4
22890	chr3R	23677287	23677377	+	22	23677360	7868	6127	23677360	23677364	5
22891	chr3R	23677479	23677512	+	2	23677512	19	15	23677480	23677512	33
22892	chr3R	23677694	23677753	+	5	23677695	98	41	23677695	23677753	59
22893	chr3R	23678878	23678924	+	18	23678897	9038	6571	23678897	23678900	4
22894	chr3R	23678975	23679011	+	4	23679011	70	30	23678976	23679011	36
22895	chr3R	23680021	23680139	+	17	23680065	988	227	23680044	23680118	75
22896	chr3R	23684034	23684035	+	1	23684035	110	110	23684035	23684035	1
22897	chr3R	23686034	23686069	+	6	23686042	120	53	23686042	23686067	26
22898	chr3R	23686256	23686257	+	1	23686257	170	170	23686257	23686257	1
22899	chr3R	23694009	23694028	+	3	23694010	8	3	23694010	23694028	19
22900	chr3R	23702749	23702764	+	2	23702750	30	16	23702750	23702764	15
22901	chr3R	23704724	23704795	+	11	23704791	438	358	23704791	23704792	2
22902	chr3R	23728526	23728796	+	70	23728579	27494	12920	23728567	23728606	40
22903	chr3R	23730640	23730655	+	3	23730650	18	14	23730641	23730650	10
22904	chr3R	23730861	23730869	+	2	23730869	21	11	23730862	23730869	8
22905	chr3R	23733242	23733324	+	9	23733319	381	104	23733261	23733319	59
22906	chr3R	23733377	23733381	+	2	23733378	37	19	23733378	23733381	4
22907	chr3R	23746229	23746297	+	7	23746269	71	17	23746230	23746297	68
22908	chr3R	23747031	23747122	+	13	23747077	386	142	23747039	23747092	54
22909	chr3R	23747980	23748059	+	10	23748005	858	245	23748001	23748034	34
22910	chr3R	23750588	23750607	+	4	23750601	18	9	23750589	23750607	19
22911	chr3R	23752526	23752559	+	4	23752559	129	90	23752527	23752559	33
22912	chr3R	23752780	23753104	+	78	23752917	5618	1241	23752834	23752953	120
22913	chr3R	23753263	23753283	+	4	23753283	31	12	23753264	23753283	20
22914	chr3R	23753425	23753465	+	3	23753465	7	4	23753426	23753465	40
22915	chr3R	23753734	23753739	+	2	23753739	10	6	23753735	23753739	5
22916	chr3R	23758271	23758277	+	2	23758277	111	91	23758272	23758277	6
22917	chr3R	23758328	23758372	+	8	23758371	359	121	23758329	23758371	43
22918	chr3R	23758488	23758609	+	30	23758608	1989	1146	23758503	23758608	106
22919	chr3R	23760018	23760108	+	17	23760069	72	18	23760053	23760098	46
22920	chr3R	23764240	23764244	+	2	23764241	203	177	23764241	23764244	4
22921	chr3R	23765813	23765951	+	20	23765867	93	30	23765867	23765938	72
22922	chr3R	23766037	23766038	+	1	23766038	51	51	23766038	23766038	1
22923	chr3R	23767491	23767590	+	14	23767496	335	57	23767496	23767574	79
22924	chr3R	23767701	23767820	+	24	23767735	905	436	23767715	23767762	48
22925	chr3R	23767862	23767907	+	5	23767907	71	37	23767900	23767907	8
22926	chr3R	23774994	23775019	+	2	23775019	3	2	23774995	23775019	25
22927	chr3R	23781765	23781803	+	6	23781797	383	340	23781797	23781797	1
22928	chr3R	23805661	23805689	+	5	23805670	162	73	23805662	23805675	14
22929	chr3R	23817650	23817662	+	3	23817659	3	1	23817651	23817662	12
22930	chr3R	23820566	23820603	+	8	23820592	532	442	23820592	23820592	1
22931	chr3R	23826333	23826334	+	1	23826334	93	93	23826334	23826334	1
22932	chr3R	23827046	23827053	+	2	23827053	3	2	23827047	23827053	7
22933	chr3R	23827102	23827118	+	3	23827103	5	2	23827103	23827118	16
22934	chr3R	23834505	23834566	+	14	23834538	925	268	23834524	23834549	26
22935	chr3R	23863877	23863889	+	3	23863889	18	12	23863878	23863889	12
22936	chr3R	23874903	23874910	+	2	23874910	28	19	23874904	23874910	7
22937	chr3R	23877421	23877503	+	7	23877444	70	17	23877422	23877458	37
22938	chr3R	23882402	23882461	+	8	23882446	27	13	23882420	23882461	42
22939	chr3R	23923132	23923418	+	72	23923328	11173	1927	23923274	23923334	61
22940	chr3R	23924371	23924447	+	8	23924401	86	18	23924372	23924447	76
22941	chr3R	23925518	23925678	+	32	23925596	739	226	23925561	23925607	47
22942	chr3R	23927981	23928007	+	2	23928007	44	29	23927982	23928007	26
22943	chr3R	23928048	23928068	+	3	23928068	6	3	23928049	23928068	20
22944	chr3R	23929198	23929296	+	21	23929250	1072	388	23929229	23929274	46
22945	chr3R	23931321	23931330	+	2	23931322	24	12	23931322	23931330	9
22946	chr3R	23931372	23931401	+	2	23931373	14	12	23931373	23931401	29
22947	chr3R	23931517	23931712	+	27	23931645	1279	334	23931599	23931667	69
22948	chr3R	23932221	23932265	+	3	23932265	15	9	23932222	23932265	44
22949	chr3R	23933260	23933279	+	2	23933279	5	3	23933261	23933279	19
22950	chr3R	23933350	23933394	+	5	23933379	53	17	23933351	23933394	44
22951	chr3R	23933889	23933998	+	15	23933916	734	250	23933916	23933998	83
22952	chr3R	23935148	23935179	+	3	23935158	44	32	23935149	23935158	10
22953	chr3R	23957227	23957283	+	7	23957254	129	35	23957228	23957265	38
22954	chr3R	23958618	23958695	+	22	23958654	1740	385	23958648	23958689	42
22955	chr3R	23963167	23963170	+	2	23963170	126	104	23963168	23963170	3
22956	chr3R	23982574	23982601	+	3	23982575	38	20	23982575	23982601	27
22957	chr3R	23982867	23982956	+	9	23982902	304	91	23982892	23982934	43
22958	chr3R	23986612	23986713	+	27	23986657	2694	1261	23986627	23986658	32
22959	chr3R	23992975	23993190	+	42	23993012	8138	2836	23993012	23993083	72
22960	chr3R	23993230	23993264	+	8	23993254	389	197	23993234	23993254	21
22961	chr3R	23993943	23993946	+	2	23993944	86	60	23993944	23993946	3
22962	chr3R	23995643	23995712	+	11	23995671	285	90	23995661	23995708	48
22963	chr3R	23996397	23996479	+	23	23996416	2161	813	23996399	23996437	39
22964	chr3R	24030567	24030575	+	2	24030575	6	5	24030568	24030575	8
22965	chr3R	24030896	24030973	+	5	24030945	84	26	24030897	24030973	77
22966	chr3R	24032000	24032202	+	14	24032140	215	55	24032015	24032165	151
22967	chr3R	24032395	24032400	+	2	24032396	12	10	24032396	24032400	5
22968	chr3R	24032638	24032768	+	32	24032719	908	230	24032682	24032734	53
22969	chr3R	24038191	24038355	+	34	24038288	2215	985	24038247	24038307	61
22970	chr3R	24039098	24039126	+	3	24039126	4	2	24039099	24039126	28
22971	chr3R	24040324	24040420	+	16	24040415	70	18	24040335	24040416	82
22972	chr3R	24040627	24040694	+	7	24040677	45	16	24040628	24040677	50
22973	chr3R	24045452	24045503	+	4	24045481	11	4	24045453	24045503	51
22974	chr3R	24048243	24048405	+	25	24048307	2781	1102	24048293	24048314	22
22975	chr3R	24048483	24048538	+	13	24048512	366	157	24048498	24048516	19
22976	chr3R	24050362	24050390	+	4	24050363	6	3	24050363	24050390	28
22977	chr3R	24050736	24050795	+	12	24050792	581	199	24050765	24050793	29
22978	chr3R	24051481	24051698	+	25	24051688	851	371	24051499	24051688	190
22979	chr3R	24054358	24054487	+	27	24054418	1955	572	24054377	24054426	50
22980	chr3R	24056676	24056714	+	5	24056677	17	6	24056677	24056703	27
22981	chr3R	24058261	24058365	+	24	24058292	1296	300	24058288	24058311	24
22982	chr3R	24106926	24106985	+	4	24106927	13	10	24106927	24106963	37
22983	chr3R	24107324	24107488	+	38	24107376	4826	1746	24107364	24107400	37
22984	chr3R	24107646	24107698	+	5	24107698	86	81	24107698	24107698	1
22985	chr3R	24108884	24108906	+	2	24108906	3	2	24108885	24108906	22
22986	chr3R	24109318	24109493	+	27	24109370	815	314	24109345	24109419	75
22987	chr3R	24109578	24109635	+	7	24109635	21	10	24109584	24109635	52
22988	chr3R	24113221	24113310	+	16	24113245	371	85	24113245	24113286	42
22989	chr3R	24121007	24121071	+	11	24121044	877	584	24121026	24121044	19
22990	chr3R	24122748	24122833	+	22	24122806	4114	2082	24122803	24122828	26
22991	chr3R	24130290	24130402	+	22	24130310	579	154	24130297	24130352	56
22992	chr3R	24130555	24130605	+	5	24130560	7	2	24130556	24130605	50
22993	chr3R	24134788	24134877	+	18	24134849	681	117	24134807	24134849	43
22994	chr3R	24135873	24135903	+	2	24135874	2	1	24135874	24135903	30
22995	chr3R	24136561	24136654	+	16	24136566	555	118	24136566	24136626	61
22996	chr3R	24137235	24137265	+	7	24137236	24	18	24137236	24137250	15
22997	chr3R	24137871	24137875	+	2	24137875	164	96	24137872	24137875	4
22998	chr3R	24141391	24141395	+	2	24141395	155	128	24141392	24141395	4
22999	chr3R	24152266	24152438	+	16	24152356	300	44	24152294	24152405	112
23000	chr3R	24152517	24152552	+	5	24152552	145	60	24152521	24152552	32
23001	chr3R	24156295	24156336	+	2	24156296	5	3	24156296	24156336	41
23002	chr3R	24161732	24161774	+	7	24161745	170	42	24161733	24161771	39
23003	chr3R	24161878	24161976	+	14	24161907	48	10	24161903	24161952	50
23004	chr3R	24163963	24164006	+	6	24163968	120	46	24163964	24163993	30
23005	chr3R	24166429	24166442	+	3	24166430	6	3	24166430	24166442	13
23006	chr3R	24167104	24167228	+	22	24167175	1852	767	24167165	24167198	34
23007	chr3R	24171857	24171931	+	10	24171883	44	14	24171862	24171895	34
23008	chr3R	24172629	24172637	+	4	24172630	172	110	24172630	24172633	4
23009	chr3R	24173019	24173039	+	2	24173020	2	1	24173020	24173039	20
23010	chr3R	24186361	24186437	+	17	24186400	806	224	24186373	24186423	51
23011	chr3R	24193800	24193832	+	3	24193801	39	17	24193801	24193832	32
23012	chr3R	24221094	24221173	+	21	24221130	1167	362	24221122	24221149	28
23013	chr3R	24221278	24221282	+	2	24221282	33	20	24221279	24221282	4
23014	chr3R	24221330	24221363	+	3	24221363	35	19	24221331	24221363	33
23015	chr3R	24221490	24221526	+	6	24221523	57	15	24221491	24221526	36
23016	chr3R	24221610	24221780	+	19	24221673	493	243	24221665	24221698	34
23017	chr3R	24222247	24222279	+	8	24222259	263	122	24222259	24222270	12
23018	chr3R	24222550	24222589	+	2	24222551	39	25	24222551	24222589	39
23019	chr3R	24226681	24226826	+	18	24226712	136	41	24226701	24226795	95
23020	chr3R	24227039	24227047	+	4	24227045	73	57	24227044	24227045	2
23021	chr3R	24227092	24227099	+	2	24227093	6	5	24227093	24227099	7
23022	chr3R	24228800	24229000	+	46	24228958	16121	9184	24228875	24228958	84
23023	chr3R	24229350	24229358	+	2	24229358	36	24	24229351	24229358	8
23024	chr3R	24229435	24229469	+	2	24229436	8	7	24229436	24229469	34
23025	chr3R	24230527	24230597	+	18	24230562	1383	653	24230560	24230569	10
23026	chr3R	24230731	24230804	+	7	24230757	206	66	24230732	24230779	48
23027	chr3R	24231486	24231593	+	18	24231567	595	167	24231515	24231586	72
23028	chr3R	24231716	24231738	+	2	24231738	23	13	24231717	24231738	22
23029	chr3R	24231873	24231911	+	3	24231874	5	2	24231874	24231911	38
23030	chr3R	24234985	24235107	+	27	24235061	1886	566	24235017	24235078	62
23031	chr3R	24235761	24235765	+	2	24235762	46	24	24235762	24235765	4
23032	chr3R	24243598	24243600	+	2	24243599	21	12	24243599	24243600	2
23033	chr3R	24246032	24246038	+	2	24246033	60	47	24246033	24246038	6
23034	chr3R	24273026	24273032	+	3	24273031	286	273	24273031	24273031	1
23035	chr3R	24276622	24276628	+	3	24276623	198	169	24276623	24276628	6
23036	chr3R	24279529	24279679	+	47	24279574	8255	3018	24279550	24279612	63
23037	chr3R	24283257	24283314	+	9	24283276	148	42	24283276	24283311	36
23038	chr3R	24290171	24290362	+	30	24290237	1629	514	24290192	24290242	51
