cluster	chr	start	end	strand	nr_ctss	dominant_ctss	tpm	tpm.dominant_ctss	q_0.1	q_0.9	interquantile_width
39699	chr3R	19363165	19363221	+	4	19363189	50	14	19363166	19363221	56
39700	chr3R	19370951	19370997	+	4	19370952	75	32	19370952	19370997	46
39701	chr3R	19376980	19376993	+	2	19376981	25	13	19376981	19376993	13
39702	chr3R	19390847	19391159	+	51	19390939	4345	1139	19390935	19391042	108
39703	chr3R	19391626	19391645	+	2	19391627	52	37	19391627	19391645	19
39704	chr3R	19396663	19396702	+	4	19396664	84	42	19396664	19396702	39
39705	chr3R	19398517	19398544	+	2	19398518	4	2	19398518	19398544	27
39706	chr3R	19399030	19399109	+	13	19399105	278	59	19399043	19399105	63
39707	chr3R	19402059	19402071	+	2	19402060	63	46	19402060	19402071	12
39708	chr3R	19402679	19402702	+	2	19402680	35	24	19402680	19402702	23
39709	chr3R	19403285	19403531	+	24	19403489	530	125	19403452	19403505	54
39710	chr3R	19403656	19403660	+	2	19403657	110	99	19403657	19403657	1
39711	chr3R	19403710	19403753	+	5	19403729	79	23	19403711	19403753	43
39712	chr3R	19405308	19405513	+	33	19405494	1959	563	19405380	19405494	115
39713	chr3R	19405719	19405819	+	9	19405720	269	81	19405720	19405819	100
39714	chr3R	19409492	19409646	+	38	19409547	3575	607	19409501	19409579	79
39715	chr3R	19409740	19409744	+	2	19409744	51	32	19409741	19409744	4
39716	chr3R	19414305	19414339	+	4	19414306	225	130	19414306	19414339	34
39717	chr3R	19415967	19415973	+	2	19415968	33	19	19415968	19415973	6
39718	chr3R	19416014	19416113	+	8	19416024	312	189	19416015	19416095	81
39719	chr3R	19453310	19453321	+	2	19453321	45	35	19453311	19453321	11
39720	chr3R	19456666	19456688	+	5	19456667	180	61	19456667	19456680	14
39721	chr3R	19463532	19463534	+	2	19463533	132	129	19463533	19463533	1
39722	chr3R	19471512	19471515	+	2	19471515	3	2	19471513	19471515	3
39723	chr3R	19479891	19479893	+	2	19479892	94	82	19479892	19479893	2
39724	chr3R	19480351	19480390	+	4	19480390	70	30	19480352	19480390	39
39725	chr3R	19480575	19480610	+	3	19480608	44	19	19480576	19480610	35
39726	chr3R	19482833	19482886	+	5	19482863	127	63	19482841	19482886	46
39727	chr3R	19485444	19485457	+	2	19485457	12	10	19485445	19485457	13
39728	chr3R	19486897	19486918	+	3	19486910	42	15	19486898	19486918	21
39729	chr3R	19489904	19489906	+	2	19489905	28	16	19489905	19489906	2
39730	chr3R	19554557	19554569	+	2	19554558	49	29	19554558	19554569	12
39731	chr3R	19554722	19554741	+	4	19554730	87	38	19554723	19554741	19
39732	chr3R	19557249	19557274	+	3	19557268	40	18	19557250	19557274	25
39733	chr3R	19559570	19559637	+	6	19559582	101	21	19559571	19559637	67
39734	chr3R	19569211	19569214	+	2	19569212	44	43	19569212	19569212	1
39735	chr3R	19600582	19600642	+	9	19600606	232	204	19600606	19600606	1
39736	chr3R	19602186	19602291	+	10	19602226	651	150	19602190	19602252	63
39737	chr3R	19602363	19602366	+	2	19602366	38	22	19602364	19602366	3
39738	chr3R	19607753	19607785	+	3	19607758	54	22	19607754	19607785	32
39739	chr3R	19609251	19609282	+	3	19609277	51	25	19609252	19609282	31
39740	chr3R	19613328	19613410	+	8	19613386	258	119	19613366	19613408	43
39741	chr3R	19617912	19617945	+	6	19617913	103	22	19617913	19617945	33
39742	chr3R	19630167	19630212	+	8	19630202	312	181	19630173	19630210	38
39743	chr3R	19644389	19644403	+	2	19644390	22	12	19644390	19644403	14
39744	chr3R	19644944	19644961	+	2	19644961	3	2	19644945	19644961	17
39745	chr3R	19645021	19645119	+	33	19645031	2828	539	19645031	19645066	36
39746	chr3R	19645218	19645326	+	7	19645219	179	90	19645219	19645318	100
39747	chr3R	19645422	19645471	+	3	19645471	58	33	19645423	19645471	49
39748	chr3R	19646028	19646030	+	2	19646030	35	19	19646029	19646030	2
39749	chr3R	19646320	19646326	+	2	19646326	26	16	19646321	19646326	6
39750	chr3R	19649689	19649757	+	8	19649745	427	151	19649717	19649756	40
39751	chr3R	19649840	19649862	+	2	19649862	22	12	19649841	19649862	22
39752	chr3R	19650223	19650262	+	2	19650262	24	14	19650224	19650262	39
39753	chr3R	19651000	19651001	+	1	19651001	98	98	19651001	19651001	1
39754	chr3R	19652082	19652110	+	8	19652087	183	37	19652087	19652101	15
39755	chr3R	19654066	19654072	+	3	19654070	102	60	19654067	19654072	6
39756	chr3R	19654441	19654509	+	13	19654469	420	117	19654444	19654502	59
39757	chr3R	19654973	19654981	+	2	19654974	22	11	19654974	19654981	8
39758	chr3R	19656073	19656150	+	10	19656123	607	377	19656092	19656126	35
39759	chr3R	19659747	19659748	+	1	19659748	94	94	19659748	19659748	1
39760	chr3R	19662652	19662654	+	2	19662653	90	75	19662653	19662654	2
39761	chr3R	19662708	19662709	+	1	19662709	54	54	19662709	19662709	1
39762	chr3R	19663017	19663024	+	2	19663024	24	14	19663018	19663024	7
39763	chr3R	19664369	19664447	+	11	19664404	276	38	19664391	19664445	55
39764	chr3R	19664997	19665014	+	3	19665010	276	222	19665010	19665014	5
39765	chr3R	19667405	19667425	+	3	19667406	87	48	19667406	19667425	20
39766	chr3R	19668328	19668463	+	9	19668356	242	54	19668348	19668427	80
39767	chr3R	19685713	19685758	+	3	19685714	55	26	19685714	19685758	45
39768	chr3R	19686903	19686907	+	2	19686904	63	51	19686904	19686907	4
39769	chr3R	19687128	19687147	+	2	19687147	32	20	19687129	19687147	19
39770	chr3R	19697122	19697252	+	13	19697183	317	62	19697154	19697221	68
39771	chr3R	19719782	19719818	+	4	19719786	106	64	19719783	19719818	36
39772	chr3R	19730714	19730715	+	1	19730715	66	66	19730715	19730715	1
39773	chr3R	19753728	19753796	+	8	19753796	201	138	19753755	19753796	42
39774	chr3R	19764191	19764193	+	2	19764192	35	25	19764192	19764193	2
39775	chr3R	19780630	19780679	+	9	19780649	185	30	19780631	19780671	41
39776	chr3R	19781405	19781410	+	2	19781410	34	23	19781406	19781410	5
39777	chr3R	19781454	19781461	+	2	19781455	22	11	19781455	19781461	7
39778	chr3R	19783308	19783399	+	9	19783366	209	33	19783341	19783375	35
39779	chr3R	19783522	19783608	+	6	19783523	153	62	19783523	19783608	86
39780	chr3R	19784425	19784431	+	2	19784431	36	26	19784426	19784431	6
39781	chr3R	19806707	19806730	+	6	19806723	237	90	19806713	19806726	14
39782	chr3R	19823000	19823034	+	3	19823004	44	18	19823001	19823034	34
39783	chr3R	19836843	19836861	+	3	19836848	64	32	19836844	19836861	18
39784	chr3R	19837573	19837577	+	2	19837574	64	53	19837574	19837577	4
39785	chr3R	19840082	19840178	+	15	19840164	140	41	19840100	19840164	65
39786	chr3R	19840330	19840348	+	6	19840344	117	61	19840342	19840348	7
39787	chr3R	19840560	19840654	+	16	19840611	698	160	19840567	19840622	56
39788	chr3R	19840768	19841001	+	65	19840864	1289	242	19840835	19840942	108
39789	chr3R	19841176	19841359	+	29	19841281	1133	196	19841197	19841337	141
39790	chr3R	19841417	19841451	+	6	19841418	134	41	19841418	19841451	34
39791	chr3R	19847293	19847349	+	16	19847344	359	85	19847296	19847344	49
39792	chr3R	19851214	19851302	+	7	19851255	13	6	19851235	19851282	48
39793	chr3R	19861599	19861642	+	4	19861621	37	25	19861600	19861621	22
39794	chr3R	19861709	19861736	+	4	19861722	104	61	19861710	19861736	27
39795	chr3R	19861837	19862007	+	17	19861926	411	55	19861856	19861955	100
39796	chr3R	19864309	19864323	+	2	19864323	29	15	19864310	19864323	14
39797	chr3R	19864389	19864459	+	6	19864390	207	157	19864390	19864439	50
39798	chr3R	19864588	19865174	+	162	19864878	14729	1056	19864710	19864904	195
39799	chr3R	19866346	19866368	+	2	19866368	22	12	19866347	19866368	22
39800	chr3R	19870625	19870760	+	14	19870661	446	175	19870661	19870699	39
39801	chr3R	19877735	19877792	+	9	19877740	295	139	19877738	19877772	35
39802	chr3R	19879678	19879757	+	15	19879694	254	55	19879683	19879753	71
39803	chr3R	19879922	19879935	+	2	19879923	25	14	19879923	19879935	13
39804	chr3R	19879978	19880007	+	2	19880007	23	13	19879979	19880007	29
39805	chr3R	19880077	19880112	+	2	19880078	26	14	19880078	19880112	35
39806	chr3R	19885127	19885131	+	2	19885128	40	30	19885128	19885131	4
39807	chr3R	19886730	19886812	+	11	19886809	721	397	19886758	19886809	52
39808	chr3R	19889008	19889012	+	2	19889012	33	20	19889009	19889012	4
39809	chr3R	19897419	19897440	+	3	19897420	33	12	19897420	19897440	21
39810	chr3R	19899619	19899623	+	2	19899623	94	52	19899620	19899623	4
39811	chr3R	19899746	19899805	+	10	19899777	235	56	19899751	19899798	48
39812	chr3R	19900637	19900657	+	3	19900638	70	38	19900638	19900657	20
39813	chr3R	19905051	19905268	+	29	19905127	798	281	19905127	19905176	50
39814	chr3R	19905320	19905408	+	19	19905380	539	92	19905335	19905385	51
39815	chr3R	19905680	19905749	+	12	19905722	720	242	19905689	19905736	48
39816	chr3R	19910841	19910903	+	5	19910903	143	41	19910866	19910903	38
39817	chr3R	19912509	19912530	+	3	19912516	133	85	19912510	19912530	21
39818	chr3R	19917137	19917198	+	9	19917141	251	53	19917141	19917181	41
39819	chr3R	19918499	19918500	+	1	19918500	116	116	19918500	19918500	1
39820	chr3R	19918919	19919003	+	4	19918920	50	14	19918920	19919003	84
39821	chr3R	19919606	19919662	+	16	19919643	1228	303	19919636	19919661	26
39822	chr3R	19919716	19919749	+	3	19919749	632	500	19919717	19919749	33
39823	chr3R	19921198	19921379	+	39	19921349	3317	341	19921291	19921359	69
39824	chr3R	19922023	19922128	+	20	19922068	679	79	19922041	19922107	67
39825	chr3R	19928052	19928121	+	7	19928091	171	61	19928066	19928093	28
39826	chr3R	19937513	19937708	+	25	19937542	1113	378	19937518	19937662	145
39827	chr3R	19937775	19937786	+	2	19937786	51	36	19937776	19937786	11
39828	chr3R	19939597	19939602	+	2	19939602	24	16	19939598	19939602	5
39829	chr3R	19956734	19956751	+	4	19956735	334	193	19956735	19956751	17
39830	chr3R	19960140	19960255	+	17	19960222	957	434	19960186	19960222	37
39831	chr3R	19967052	19967095	+	4	19967091	248	171	19967080	19967095	16
39832	chr3R	19969353	19969392	+	4	19969384	65	30	19969354	19969392	39
39833	chr3R	19969516	19969539	+	2	19969517	21	11	19969517	19969539	23
39834	chr3R	19972815	19972876	+	13	19972840	91	32	19972829	19972876	48
39835	chr3R	19974722	19974788	+	6	19974760	113	29	19974723	19974761	39
39836	chr3R	19974861	19974877	+	2	19974862	33	20	19974862	19974877	16
39837	chr3R	20008948	20008979	+	3	20008949	54	27	20008949	20008979	31
39838	chr3R	20009142	20009216	+	5	20009175	89	38	20009143	20009216	74
39839	chr3R	20013781	20013898	+	50	20013857	24619	19155	20013857	20013858	2
39840	chr3R	20014055	20014130	+	18	20014056	594	156	20014056	20014113	58
39841	chr3R	20014235	20014246	+	3	20014236	31	24	20014236	20014242	7
39842	chr3R	20014351	20014500	+	21	20014431	229	29	20014386	20014482	97
39843	chr3R	20014553	20014571	+	4	20014554	13	8	20014554	20014571	18
39844	chr3R	20014711	20014871	+	21	20014761	140	22	20014753	20014852	100
39845	chr3R	20014934	20014937	+	3	20014937	14	6	20014935	20014937	3
39846	chr3R	20015071	20015136	+	10	20015078	24	6	20015074	20015095	22
39847	chr3R	20015244	20015359	+	8	20015309	52	20	20015269	20015357	89
39848	chr3R	20015400	20015441	+	5	20015441	26	14	20015427	20015441	15
39849	chr3R	20015484	20015493	+	3	20015491	37	18	20015485	20015493	9
39850	chr3R	20015534	20015920	+	58	20015720	592	60	20015559	20015809	251
39851	chr3R	20016203	20016214	+	3	20016205	11	7	20016204	20016205	2
39852	chr3R	20016487	20016647	+	15	20016574	135	33	20016504	20016584	81
39853	chr3R	20016696	20016712	+	3	20016712	20	11	20016697	20016712	16
39854	chr3R	20017030	20017103	+	14	20017048	397	59	20017038	20017100	63
39855	chr3R	20017399	20017430	+	2	20017430	6	5	20017400	20017430	31
39856	chr3R	20017529	20017536	+	2	20017530	20	10	20017530	20017536	7
39857	chr3R	20017728	20017797	+	10	20017753	160	28	20017730	20017757	28
39858	chr3R	20021678	20021848	+	37	20021759	2402	456	20021709	20021764	56
39859	chr3R	20022040	20022121	+	4	20022117	116	58	20022041	20022117	77
39860	chr3R	20023438	20023461	+	3	20023441	46	20	20023439	20023461	23
39861	chr3R	20023504	20023519	+	2	20023519	32	18	20023505	20023519	15
39862	chr3R	20023587	20023601	+	2	20023588	28	17	20023588	20023601	14
39863	chr3R	20023659	20023770	+	18	20023708	657	90	20023675	20023766	92
39864	chr3R	20024594	20024651	+	5	20024648	110	40	20024595	20024648	54
39865	chr3R	20025444	20025550	+	8	20025502	192	54	20025478	20025524	47
39866	chr3R	20027819	20027843	+	3	20027820	10	5	20027820	20027843	24
39867	chr3R	20027997	20028119	+	16	20028031	373	116	20028003	20028101	99
39868	chr3R	20028764	20028776	+	2	20028765	34	17	20028765	20028776	12
39869	chr3R	20028891	20028936	+	3	20028927	170	128	20028892	20028936	45
39870	chr3R	20031554	20031560	+	2	20031555	40	29	20031555	20031560	6
39871	chr3R	20031787	20031848	+	9	20031828	115	42	20031790	20031835	46
39872	chr3R	20032233	20032294	+	7	20032274	136	32	20032268	20032293	26
39873	chr3R	20042657	20042859	+	48	20042761	3104	1189	20042746	20042819	74
39874	chr3R	20042974	20043200	+	37	20043124	1540	319	20043088	20043193	106
39875	chr3R	20043493	20043497	+	2	20043494	106	96	20043494	20043494	1
39876	chr3R	20043871	20043874	+	2	20043874	5	3	20043872	20043874	3
39877	chr3R	20045105	20045159	+	5	20045148	74	29	20045106	20045159	54
39878	chr3R	20045756	20045947	+	42	20045813	2775	433	20045812	20045867	56
39879	chr3R	20046228	20046288	+	5	20046229	133	55	20046229	20046288	60
39880	chr3R	20046604	20046645	+	12	20046605	399	137	20046605	20046639	35
39881	chr3R	20048996	20049003	+	3	20049000	52	36	20048997	20049003	7
39882	chr3R	20055896	20055899	+	2	20055899	19	12	20055897	20055899	3
39883	chr3R	20056575	20056586	+	2	20056576	36	18	20056576	20056586	11
39884	chr3R	20057752	20057816	+	17	20057779	642	174	20057756	20057801	46
39885	chr3R	20058596	20058659	+	5	20058597	132	78	20058597	20058637	41
39886	chr3R	20070831	20070861	+	2	20070861	53	46	20070832	20070861	30
39887	chr3R	20076230	20076290	+	3	20076267	125	88	20076231	20076290	60
39888	chr3R	20089668	20089676	+	3	20089669	46	21	20089669	20089676	8
39889	chr3R	20091246	20091251	+	2	20091247	37	22	20091247	20091251	5
39890	chr3R	20114759	20114887	+	26	20114840	601	89	20114784	20114873	90
39891	chr3R	20115251	20115263	+	2	20115252	46	25	20115252	20115263	12
39892	chr3R	20115312	20115315	+	2	20115313	102	92	20115313	20115313	1
39893	chr3R	20116411	20116457	+	4	20116428	96	43	20116412	20116457	46
39894	chr3R	20169436	20169440	+	2	20169440	126	104	20169437	20169440	4
39895	chr3R	20183141	20183142	+	1	20183142	63	63	20183142	20183142	1
39896	chr3R	20191808	20191831	+	4	20191827	168	128	20191824	20191831	8
39897	chr3R	20191921	20191969	+	8	20191952	227	78	20191935	20191963	29
39898	chr3R	20204795	20204796	+	1	20204796	177	177	20204796	20204796	1
39899	chr3R	20208959	20209012	+	3	20209012	53	25	20208960	20209012	53
39900	chr3R	20219359	20219401	+	5	20219383	122	39	20219383	20219401	19
39901	chr3R	20219724	20219777	+	6	20219753	113	36	20219753	20219777	25
39902	chr3R	20222903	20222934	+	5	20222907	75	32	20222907	20222934	28
39903	chr3R	20252732	20252803	+	14	20252770	1329	575	20252770	20252783	14
39904	chr3R	20276039	20276081	+	4	20276042	75	40	20276040	20276081	42
39905	chr3R	20276395	20276416	+	2	20276396	25	13	20276396	20276416	21
39906	chr3R	20290951	20290978	+	2	20290952	28	16	20290952	20290978	27
39907	chr3R	20293241	20293285	+	4	20293242	101	45	20293242	20293285	44
39908	chr3R	20293782	20293803	+	2	20293803	25	16	20293783	20293803	21
39909	chr3R	20294155	20294189	+	5	20294159	118	57	20294156	20294189	34
39910	chr3R	20294861	20294893	+	4	20294864	55	20	20294862	20294893	32
39911	chr3R	20295226	20295261	+	5	20295241	81	31	20295227	20295261	35
39912	chr3R	20295318	20295353	+	2	20295353	23	12	20295319	20295353	35
39913	chr3R	20295643	20295712	+	10	20295677	357	101	20295660	20295702	43
39914	chr3R	20297084	20297095	+	2	20297085	29	18	20297085	20297095	11
39915	chr3R	20297752	20297780	+	2	20297780	46	26	20297753	20297780	28
39916	chr3R	20298245	20298326	+	9	20298246	265	57	20298246	20298326	81
39917	chr3R	20298476	20298597	+	21	20298500	864	129	20298500	20298594	95
39918	chr3R	20299680	20299718	+	3	20299699	93	53	20299681	20299718	38
39919	chr3R	20309049	20309077	+	3	20309074	92	43	20309050	20309077	28
39920	chr3R	20309231	20309456	+	43	20309352	1099	169	20309282	20309426	145
39921	chr3R	20309534	20309545	+	6	20309541	1580	1049	20309541	20309545	5
39922	chr3R	20309585	20309676	+	6	20309640	60	19	20309586	20309676	91
39923	chr3R	20309773	20309904	+	12	20309904	147	76	20309800	20309904	105
39924	chr3R	20309963	20309965	+	2	20309965	31	19	20309964	20309965	2
39925	chr3R	20310034	20310059	+	2	20310035	7	4	20310035	20310059	25
39926	chr3R	20317662	20317785	+	23	20317721	1081	246	20317688	20317732	45
39927	chr3R	20318000	20318006	+	5	20318005	184	87	20318002	20318006	5
39928	chr3R	20318805	20318875	+	11	20318848	36	7	20318810	20318875	66
39929	chr3R	20321010	20321224	+	41	20321081	1008	170	20321059	20321196	138
39930	chr3R	20321473	20321577	+	14	20321534	340	58	20321494	20321571	78
39931	chr3R	20322930	20322932	+	2	20322931	30	18	20322931	20322932	2
39932	chr3R	20328431	20328803	+	86	20328550	6237	531	20328513	20328743	231
39933	chr3R	20338260	20338295	+	2	20338261	41	26	20338261	20338295	35
39934	chr3R	20348387	20348475	+	6	20348406	276	165	20348388	20348449	62
39935	chr3R	20349190	20349296	+	15	20349263	575	156	20349228	20349289	62
39936	chr3R	20356977	20357062	+	10	20356989	167	25	20356978	20357053	76
39937	chr3R	20358745	20358794	+	6	20358746	36	9	20358746	20358794	49
39938	chr3R	20360620	20360701	+	14	20360650	1436	1039	20360639	20360658	20
39939	chr3R	20376512	20376576	+	8	20376537	336	109	20376515	20376551	37
39940	chr3R	20407714	20407735	+	6	20407718	436	311	20407718	20407723	6
39941	chr3R	20408201	20408324	+	33	20408289	2471	495	20408246	20408304	59
39942	chr3R	20408455	20408496	+	5	20408464	131	49	20408456	20408496	41
39943	chr3R	20414494	20414503	+	2	20414495	24	12	20414495	20414503	9
39944	chr3R	20417516	20417540	+	3	20417540	37	15	20417517	20417540	24
39945	chr3R	20417888	20417956	+	3	20417921	51	20	20417889	20417956	68
39946	chr3R	20421840	20421886	+	3	20421886	34	14	20421841	20421886	46
39947	chr3R	20421928	20421967	+	2	20421929	26	14	20421929	20421967	39
39948	chr3R	20425902	20425927	+	3	20425908	123	89	20425903	20425927	25
39949	chr3R	20455728	20455822	+	11	20455786	580	182	20455771	20455812	42
39950	chr3R	20456015	20456102	+	18	20456069	856	218	20456047	20456093	47
39951	chr3R	20471846	20471910	+	13	20471877	363	79	20471850	20471896	47
39952	chr3R	20472054	20472148	+	8	20472057	180	49	20472055	20472126	72
39953	chr3R	20472271	20472322	+	11	20472298	445	134	20472272	20472311	40
39954	chr3R	20479347	20479386	+	5	20479370	152	97	20479364	20479386	23
39955	chr3R	20485031	20485102	+	15	20485070	679	174	20485046	20485102	57
39956	chr3R	20488250	20488297	+	4	20488251	70	20	20488251	20488297	47
39957	chr3R	20490621	20490707	+	17	20490665	2019	660	20490645	20490678	34
39958	chr3R	20495621	20495658	+	2	20495622	26	16	20495622	20495658	37
39959	chr3R	20496264	20496283	+	2	20496265	26	16	20496265	20496283	19
39960	chr3R	20496323	20496370	+	3	20496370	57	34	20496324	20496370	47
39961	chr3R	20497280	20497339	+	7	20497339	165	61	20497292	20497339	48
39962	chr3R	20534928	20534943	+	3	20534940	14	8	20534940	20534943	4
39963	chr3R	20544048	20544083	+	2	20544083	34	18	20544049	20544083	35
39964	chr3R	20552525	20552562	+	3	20552562	32	15	20552559	20552562	4
39965	chr3R	20557805	20557933	+	25	20557854	1077	134	20557838	20557908	71
39966	chr3R	20558276	20558373	+	8	20558300	118	43	20558300	20558373	74
39967	chr3R	20558438	20558494	+	12	20558491	267	54	20558439	20558491	53
39968	chr3R	20558549	20558628	+	12	20558604	417	107	20558583	20558625	43
39969	chr3R	20558710	20558920	+	18	20558746	480	86	20558746	20558874	129
39970	chr3R	20559327	20559368	+	2	20559328	23	12	20559328	20559368	41
39971	chr3R	20559784	20559811	+	2	20559785	25	15	20559785	20559811	27
39972	chr3R	20560841	20560923	+	12	20560868	435	82	20560842	20560923	82
39973	chr3R	20561147	20561244	+	8	20561201	1000	710	20561201	20561207	7
39974	chr3R	20566312	20566422	+	14	20566403	325	48	20566352	20566417	66
39975	chr3R	20567539	20567620	+	8	20567540	148	46	20567540	20567620	81
39976	chr3R	20576426	20576428	+	2	20576427	26	15	20576427	20576428	2
39977	chr3R	20576527	20576580	+	4	20576565	94	46	20576528	20576580	53
39978	chr3R	20577001	20577131	+	26	20577067	980	120	20577036	20577112	77
39979	chr3R	20577259	20577277	+	2	20577277	51	28	20577260	20577277	18
39980	chr3R	20577320	20577363	+	4	20577321	59	20	20577321	20577363	43
39981	chr3R	20577595	20577645	+	10	20577621	269	49	20577596	20577644	49
39982	chr3R	20579882	20579959	+	6	20579928	90	29	20579883	20579959	77
39983	chr3R	20580082	20580245	+	53	20580128	6266	1278	20580119	20580177	59
39984	chr3R	20580314	20580445	+	22	20580378	950	284	20580322	20580388	67
39985	chr3R	20582542	20582545	+	2	20582543	26	14	20582543	20582545	3
39986	chr3R	20582807	20582867	+	14	20582820	462	116	20582811	20582839	29
39987	chr3R	20587303	20587330	+	6	20587327	197	71	20587304	20587327	24
39988	chr3R	20587917	20587936	+	4	20587936	53	20	20587918	20587936	19
39989	chr3R	20587980	20588023	+	4	20587981	148	83	20587981	20588020	40
39990	chr3R	20588145	20588182	+	3	20588182	53	22	20588146	20588182	37
39991	chr3R	20588675	20588777	+	25	20588714	1114	195	20588692	20588747	56
39992	chr3R	20588947	20588969	+	2	20588969	33	19	20588948	20588969	22
39993	chr3R	20590122	20590610	+	74	20590541	3944	996	20590201	20590568	368
39994	chr3R	20593101	20593164	+	11	20593159	344	181	20593129	20593163	35
39995	chr3R	20604140	20604155	+	3	20604141	45	21	20604141	20604155	15
39996	chr3R	20606375	20606405	+	3	20606402	62	23	20606376	20606405	30
39997	chr3R	20607528	20607565	+	2	20607565	31	18	20607529	20607565	37
39998	chr3R	20608147	20608315	+	14	20608211	251	30	20608152	20608246	95
39999	chr3R	20608361	20608446	+	17	20608396	770	122	20608362	20608417	56
40000	chr3R	20610025	20610048	+	3	20610048	54	28	20610026	20610048	23
40001	chr3R	20610091	20610152	+	7	20610114	150	42	20610099	20610125	27
40002	chr3R	20610429	20610519	+	18	20610480	337	88	20610445	20610499	55
40003	chr3R	20610616	20610654	+	4	20610621	86	51	20610617	20610654	38
40004	chr3R	20610834	20610864	+	3	20610864	43	17	20610835	20610864	30
40005	chr3R	20617811	20617918	+	12	20617852	330	72	20617852	20617910	59
40006	chr3R	20618096	20618105	+	2	20618097	23	12	20618097	20618105	9
40007	chr3R	20618158	20618166	+	2	20618159	45	33	20618159	20618166	8
40008	chr3R	20618725	20618883	+	34	20618797	2767	794	20618766	20618798	33
40009	chr3R	20619038	20619039	+	1	20619039	102	102	20619039	20619039	1
40010	chr3R	20619286	20619328	+	3	20619287	69	30	20619287	20619328	42
40011	chr3R	20621920	20622030	+	27	20621949	1059	242	20621943	20622009	67
40012	chr3R	20622107	20622242	+	8	20622172	163	52	20622141	20622206	66
40013	chr3R	20624650	20624661	+	2	20624661	23	12	20624651	20624661	11
40014	chr3R	20630437	20630477	+	4	20630472	148	67	20630438	20630477	40
40015	chr3R	20635441	20635460	+	5	20635457	106	47	20635442	20635460	19
40016	chr3R	20636329	20636339	+	2	20636330	29	18	20636330	20636339	10
40017	chr3R	20638303	20638307	+	2	20638304	42	23	20638304	20638307	4
40018	chr3R	20638392	20638483	+	6	20638456	161	73	20638393	20638483	91
40019	chr3R	20638640	20638648	+	2	20638648	22	12	20638641	20638648	8
40020	chr3R	20638940	20638969	+	9	20638944	325	131	20638941	20638958	18
40021	chr3R	20639340	20639370	+	5	20639341	90	24	20639341	20639370	30
40022	chr3R	20639782	20639800	+	2	20639800	22	12	20639783	20639800	18
40023	chr3R	20641086	20641128	+	3	20641087	77	54	20641087	20641128	42
40024	chr3R	20641338	20641409	+	12	20641375	291	60	20641342	20641404	63
40025	chr3R	20642572	20642573	+	1	20642573	64	64	20642573	20642573	1
40026	chr3R	20668835	20668852	+	2	20668852	31	17	20668836	20668852	17
40027	chr3R	20669572	20669573	+	1	20669573	74	74	20669573	20669573	1
40028	chr3R	20671133	20671139	+	2	20671134	46	26	20671134	20671139	6
40029	chr3R	20677293	20677383	+	4	20677310	99	43	20677294	20677383	90
40030	chr3R	20678248	20678333	+	19	20678268	718	133	20678249	20678311	63
40031	chr3R	20678374	20678378	+	2	20678375	33	21	20678375	20678378	4
40032	chr3R	20716125	20716174	+	4	20716170	59	23	20716126	20716174	49
40033	chr3R	20720738	20720743	+	2	20720739	26	13	20720739	20720743	5
40034	chr3R	20720850	20720887	+	4	20720887	158	82	20720851	20720887	37
40035	chr3R	20732069	20732149	+	4	20732102	103	48	20732070	20732149	80
40036	chr3R	20735604	20735653	+	5	20735624	100	42	20735624	20735653	30
40037	chr3R	20736508	20736558	+	4	20736509	51	17	20736509	20736558	50
40038	chr3R	20736809	20736867	+	3	20736845	47	25	20736810	20736867	58
40039	chr3R	20737741	20737765	+	2	20737742	28	17	20737742	20737765	24
40040	chr3R	20737820	20737988	+	22	20737924	837	153	20737857	20737956	100
40041	chr3R	20740104	20740140	+	4	20740117	124	70	20740117	20740140	24
40042	chr3R	20743380	20743385	+	2	20743385	52	42	20743381	20743385	5
40043	chr3R	20743547	20743573	+	3	20743573	10	5	20743564	20743573	10
40044	chr3R	20746246	20746278	+	2	20746247	73	63	20746247	20746278	32
40045	chr3R	20746783	20746796	+	3	20746796	33	12	20746784	20746796	13
40046	chr3R	20756598	20756815	+	56	20756745	13728	8761	20756714	20756746	33
40047	chr3R	20756941	20756984	+	3	20756942	30	21	20756942	20756977	36
40048	chr3R	20778835	20778912	+	13	20778895	405	148	20778859	20778899	41
40049	chr3R	20779917	20779963	+	12	20779938	503	107	20779921	20779960	40
40050	chr3R	20780293	20780294	+	1	20780294	63	63	20780294	20780294	1
40051	chr3R	20782938	20782990	+	5	20782966	149	121	20782966	20782969	4
40052	chr3R	20783086	20783088	+	2	20783087	87	84	20783087	20783087	1
40053	chr3R	20789971	20790151	+	56	20790027	7386	3001	20790025	20790058	34
40054	chr3R	20790253	20790257	+	3	20790255	38	21	20790254	20790257	4
40055	chr3R	20792020	20792039	+	2	20792021	8	5	20792021	20792039	19
40056	chr3R	20792156	20792195	+	3	20792157	56	37	20792157	20792195	39
40057	chr3R	20792351	20792388	+	4	20792388	58	23	20792352	20792388	37
40058	chr3R	20797200	20797238	+	2	20797201	9	6	20797201	20797238	38
40059	chr3R	20797350	20797352	+	2	20797352	27	16	20797351	20797352	2
40060	chr3R	20800189	20800217	+	2	20800190	18	15	20800190	20800217	28
40061	chr3R	20802456	20802527	+	6	20802477	107	46	20802457	20802499	43
40062	chr3R	20803193	20803234	+	3	20803234	43	20	20803194	20803234	41
40063	chr3R	20803525	20803560	+	3	20803560	42	18	20803526	20803560	35
