cluster	chr	start	end	strand	nr_ctss	dominant_ctss	tpm	tpm.dominant_ctss	q_0.1	q_0.9	interquantile_width
44481	chrX	9103690	9103705	+	4	9103700	22	12	9103699	9103705	7
44482	chrX	9108043	9108355	+	77	9108354	958	157	9108085	9108354	270
44483	chrX	9109745	9109756	+	3	9109756	34	19	9109746	9109756	11
44484	chrX	9109871	9109875	+	2	9109875	39	33	9109872	9109875	4
44485	chrX	9110824	9110825	+	1	9110825	81	81	9110825	9110825	1
44486	chrX	9110892	9110941	+	10	9110901	658	347	9110901	9110929	29
44487	chrX	9116297	9116306	+	3	9116298	34	17	9116298	9116306	9
44488	chrX	9116504	9116521	+	7	9116511	81	39	9116507	9116513	7
44489	chrX	9116685	9116692	+	3	9116686	25	21	9116686	9116688	3
44490	chrX	9116828	9116847	+	7	9116838	150	56	9116832	9116842	11
44491	chrX	9117288	9117325	+	10	9117291	247	122	9117291	9117325	35
44492	chrX	9117718	9117739	+	2	9117739	26	15	9117719	9117739	21
44493	chrX	9135288	9135295	+	5	9135290	42	19	9135289	9135292	4
44494	chrX	9142697	9142762	+	10	9142711	145	34	9142698	9142723	26
44495	chrX	9143931	9143938	+	3	9143935	6	4	9143932	9143938	7
44496	chrX	9147684	9147691	+	2	9147685	2	1	9147685	9147691	7
44497	chrX	9147736	9147776	+	3	9147776	15	11	9147737	9147776	40
44498	chrX	9147832	9147907	+	18	9147899	148	64	9147854	9147905	52
44499	chrX	9147965	9148021	+	5	9147966	17	5	9147966	9148008	43
44500	chrX	9149152	9149162	+	5	9149160	15	9	9149153	9149162	10
44501	chrX	9151802	9151982	+	48	9151976	1372	523	9151935	9151976	42
44502	chrX	9158468	9158472	+	3	9158472	10	6	9158469	9158472	4
44503	chrX	9159295	9159377	+	31	9159331	569	133	9159314	9159374	61
44504	chrX	9160059	9160064	+	3	9160061	11	7	9160060	9160064	5
44505	chrX	9163070	9163072	+	2	9163071	2	1	9163071	9163072	2
44506	chrX	9165774	9165800	+	3	9165778	31	11	9165775	9165800	26
44507	chrX	9165842	9165935	+	14	9165928	1221	706	9165889	9165935	47
44508	chrX	9166284	9166450	+	13	9166380	527	181	9166326	9166450	125
44509	chrX	9171327	9171358	+	16	9171358	382	84	9171332	9171358	27
44510	chrX	9171586	9171751	+	33	9171659	520	102	9171641	9171728	88
44511	chrX	9171795	9171842	+	3	9171842	36	16	9171796	9171842	47
44512	chrX	9172004	9172023	+	7	9172019	607	332	9172014	9172022	9
44513	chrX	9172658	9172685	+	18	9172685	349	54	9172662	9172685	24
44514	chrX	9172833	9172884	+	5	9172834	251	107	9172834	9172884	51
44515	chrX	9173004	9173016	+	2	9173016	6	5	9173005	9173016	12
44516	chrX	9174085	9174087	+	2	9174086	53	43	9174086	9174087	2
44517	chrX	9175073	9175118	+	3	9175074	84	43	9175074	9175118	45
44518	chrX	9177773	9177778	+	2	9177774	33	22	9177774	9177778	5
44519	chrX	9177902	9177914	+	2	9177914	20	18	9177914	9177914	1
44520	chrX	9193567	9193658	+	23	9193620	261	102	9193601	9193634	34
44521	chrX	9195291	9195293	+	2	9195293	7	5	9195292	9195293	2
44522	chrX	9195344	9195357	+	3	9195345	8	3	9195345	9195357	13
44523	chrX	9196319	9196327	+	3	9196325	4	2	9196320	9196327	8
44524	chrX	9215642	9215705	+	11	9215683	19	4	9215644	9215705	62
44525	chrX	9215862	9215874	+	3	9215863	86	54	9215863	9215874	12
44526	chrX	9216170	9216171	+	1	9216171	125	125	9216171	9216171	1
44527	chrX	9216309	9216338	+	8	9216335	86	13	9216310	9216338	29
44528	chrX	9216391	9216560	+	97	9216552	5689	1105	9216464	9216552	89
44529	chrX	9217367	9217374	+	2	9217368	50	31	9217368	9217374	7
44530	chrX	9243973	9243975	+	2	9243975	3	2	9243974	9243975	2
44531	chrX	9245780	9245930	+	43	9245890	186	17	9245830	9245921	92
44532	chrX	9249908	9249912	+	2	9249909	4	3	9249909	9249912	4
44533	chrX	9249963	9250038	+	18	9250036	363	110	9250002	9250037	36
44534	chrX	9254533	9254535	+	2	9254535	61	42	9254534	9254535	2
44535	chrX	9254888	9254946	+	7	9254926	129	33	9254889	9254931	43
44536	chrX	9254992	9255080	+	20	9255031	1694	880	9255030	9255062	33
44537	chrX	9255231	9255389	+	47	9255385	1567	501	9255296	9255385	90
44538	chrX	9255542	9255562	+	3	9255562	30	16	9255543	9255562	20
44539	chrX	9255603	9255616	+	4	9255616	68	40	9255612	9255616	5
44540	chrX	9255749	9255802	+	6	9255802	1098	1007	9255802	9255802	1
44541	chrX	9255937	9255968	+	5	9255939	97	40	9255939	9255968	30
44542	chrX	9257305	9257319	+	6	9257312	60	18	9257309	9257319	11
44543	chrX	9258113	9258153	+	17	9258142	38	4	9258121	9258148	28
44544	chrX	9258203	9258295	+	36	9258288	106	15	9258215	9258288	74
44545	chrX	9261344	9261350	+	2	9261350	3	2	9261345	9261350	6
44546	chrX	9273061	9273064	+	2	9273062	3	2	9273062	9273064	3
44547	chrX	9275312	9275354	+	10	9275346	117	49	9275346	9275352	7
44548	chrX	9275652	9275655	+	2	9275655	3	2	9275653	9275655	3
44549	chrX	9314728	9314730	+	2	9314730	18	16	9314729	9314730	2
44550	chrX	9314977	9315070	+	12	9315053	234	93	9315020	9315053	34
44551	chrX	9315129	9315141	+	4	9315135	245	205	9315135	9315135	1
44552	chrX	9319997	9320028	+	3	9320028	26	21	9320025	9320028	4
44553	chrX	9324334	9324357	+	4	9324335	7	3	9324335	9324357	23
44554	chrX	9324448	9324462	+	6	9324461	49	25	9324457	9324461	5
44555	chrX	9358044	9358046	+	2	9358046	5	3	9358045	9358046	2
44556	chrX	9446223	9446272	+	10	9446272	219	69	9446227	9446272	46
44557	chrX	9500364	9500421	+	8	9500420	87	28	9500417	9500420	4
44558	chrX	9554780	9554929	+	91	9554928	2917	240	9554805	9554926	122
44559	chrX	9554997	9555216	+	202	9555209	59836	9058	9555091	9555209	119
44560	chrX	9555394	9555396	+	2	9555396	19	12	9555395	9555396	2
44561	chrX	9557542	9557548	+	2	9557543	245	237	9557543	9557543	1
44562	chrX	9559784	9559795	+	4	9559786	73	45	9559786	9559795	10
44563	chrX	9586038	9586209	+	138	9586175	9367	2475	9586075	9586175	101
44564	chrX	9586348	9586356	+	4	9586356	78	30	9586349	9586356	8
44565	chrX	9587924	9588126	+	72	9588045	6360	2893	9588045	9588055	11
44566	chrX	9588179	9588280	+	70	9588274	5364	1360	9588214	9588274	61
44567	chrX	9588398	9588401	+	2	9588401	28	18	9588399	9588401	3
44568	chrX	9588517	9588741	+	78	9588643	8439	3054	9588643	9588699	57
44569	chrX	9588877	9588881	+	4	9588879	31	16	9588878	9588881	4
44570	chrX	9589131	9589150	+	4	9589132	575	511	9589132	9589142	11
44571	chrX	9589206	9589271	+	21	9589265	2940	1262	9589263	9589269	7
44572	chrX	9589558	9589566	+	3	9589559	125	46	9589559	9589566	8
44573	chrX	9589792	9589813	+	9	9589813	349	111	9589793	9589813	21
44574	chrX	9604059	9604066	+	3	9604060	25	14	9604060	9604066	7
44575	chrX	9604147	9604309	+	60	9604273	732	98	9604184	9604288	105
44576	chrX	9621138	9621145	+	4	9621139	217	163	9621139	9621143	5
44577	chrX	9622079	9622210	+	50	9622199	983	223	9622154	9622199	46
44578	chrX	9622420	9622441	+	6	9622441	358	312	9622439	9622441	3
44579	chrX	9622922	9622954	+	10	9622930	107	28	9622924	9622940	17
44580	chrX	9623242	9623243	+	1	9623243	57	57	9623243	9623243	1
44581	chrX	9631291	9631296	+	3	9631292	6	4	9631292	9631296	5
44582	chrX	9686149	9686165	+	7	9686162	28	9	9686151	9686165	15
44583	chrX	9688227	9688335	+	62	9688283	20770	10660	9688264	9688293	30
44584	chrX	9688400	9688490	+	51	9688404	680	67	9688404	9688480	77
44585	chrX	9688657	9688746	+	49	9688683	1565	306	9688664	9688734	71
44586	chrX	9688835	9688875	+	19	9688867	1197	294	9688857	9688871	15
44587	chrX	9688949	9689313	+	183	9689292	15079	4235	9689177	9689292	116
44588	chrX	9697210	9697241	+	3	9697211	5	2	9697211	9697241	31
44589	chrX	9781703	9781711	+	7	9781705	72	21	9781705	9781710	6
44590	chrX	9781767	9781843	+	21	9781837	198	45	9781802	9781841	40
44591	chrX	9781896	9781924	+	14	9781918	329	239	9781905	9781920	16
44592	chrX	9782072	9782102	+	5	9782101	121	55	9782097	9782101	5
44593	chrX	9849172	9849260	+	10	9849216	36	10	9849181	9849255	75
44594	chrX	9867045	9867079	+	7	9867049	144	43	9867049	9867079	31
44595	chrX	9879185	9879195	+	8	9879186	105	21	9879186	9879195	10
44596	chrX	9879243	9879292	+	15	9879285	990	497	9879274	9879285	12
44597	chrX	9880470	9880531	+	5	9880488	89	41	9880488	9880531	44
44598	chrX	9882107	9882113	+	4	9882112	51	17	9882108	9882113	6
44599	chrX	9882264	9882357	+	43	9882348	2622	908	9882308	9882349	42
44600	chrX	9882398	9882422	+	4	9882420	67	28	9882399	9882422	24
44601	chrX	9882472	9882654	+	100	9882615	4795	1202	9882523	9882640	118
44602	chrX	9882858	9882859	+	1	9882859	53	53	9882859	9882859	1
44603	chrX	9883653	9883678	+	13	9883670	1448	847	9883668	9883675	8
44604	chrX	9884844	9884890	+	4	9884869	78	42	9884845	9884890	46
44605	chrX	9884954	9884995	+	13	9884991	1599	1425	9884991	9884991	1
44606	chrX	9885043	9885051	+	2	9885044	34	20	9885044	9885051	8
44607	chrX	9888751	9888756	+	2	9888752	41	33	9888752	9888756	5
44608	chrX	9910626	9910749	+	22	9910749	64	18	9910671	9910749	79
44609	chrX	9966658	9966719	+	8	9966714	33	13	9966659	9966719	61
44610	chrX	9999809	9999849	+	2	9999810	68	67	9999810	9999810	1
44611	chrX	10000165	10000166	+	1	10000166	110	110	10000166	10000166	1
44612	chrX	10000272	10000276	+	3	10000276	138	104	10000273	10000276	4
44613	chrX	10001213	10001295	+	9	10001220	419	280	10001220	10001287	68
44614	chrX	10002165	10002204	+	2	10002204	14	13	10002204	10002204	1
44615	chrX	10002561	10002594	+	3	10002562	6	4	10002562	10002594	33
44616	chrX	10003004	10003006	+	2	10003006	42	30	10003005	10003006	2
44617	chrX	10004088	10004091	+	3	10004091	100	54	10004089	10004091	3
44618	chrX	10004359	10004374	+	4	10004368	163	114	10004367	10004374	8
44619	chrX	10006071	10006189	+	8	10006076	423	364	10006076	10006114	39
44620	chrX	10010060	10010094	+	5	10010083	92	31	10010061	10010094	34
44621	chrX	10010268	10010284	+	5	10010269	130	45	10010269	10010279	11
44622	chrX	10010541	10010553	+	5	10010553	175	79	10010542	10010553	12
44623	chrX	10033491	10033500	+	3	10033500	4	2	10033492	10033500	9
44624	chrX	10050406	10050434	+	2	10050434	17	14	10050407	10050434	28
44625	chrX	10050848	10050852	+	2	10050849	16	15	10050849	10050849	1
44626	chrX	10084825	10084842	+	3	10084842	19	11	10084826	10084842	17
44627	chrX	10114054	10114056	+	2	10114056	18	15	10114055	10114056	2
44628	chrX	10148861	10148879	+	7	10148868	81	51	10148866	10148876	11
44629	chrX	10154938	10155012	+	9	10155012	785	231	10154939	10155012	74
44630	chrX	10166682	10166691	+	2	10166691	13	9	10166683	10166691	9
44631	chrX	10187349	10187374	+	2	10187350	2	1	10187350	10187374	25
44632	chrX	10187418	10187433	+	2	10187433	11	10	10187433	10187433	1
44633	chrX	10187480	10187516	+	4	10187482	12	8	10187481	10187485	5
44634	chrX	10188648	10188651	+	2	10188649	4	3	10188649	10188651	3
44635	chrX	10201506	10201508	+	2	10201508	32	22	10201507	10201508	2
44636	chrX	10202741	10202746	+	2	10202742	3	2	10202742	10202746	5
44637	chrX	10204480	10204491	+	5	10204485	155	67	10204481	10204491	11
44638	chrX	10204559	10205314	+	456	10205289	31648	5279	10204975	10205289	315
44639	chrX	10209972	10209975	+	2	10209973	2	1	10209973	10209975	3
44640	chrX	10210671	10210694	+	2	10210694	3	2	10210672	10210694	23
44641	chrX	10213602	10213639	+	3	10213637	22	10	10213603	10213639	37
44642	chrX	10213711	10213753	+	5	10213753	40	14	10213712	10213753	42
44643	chrX	10214111	10214323	+	126	10214244	7545	830	10214228	10214316	89
44644	chrX	10214402	10214404	+	2	10214404	17	15	10214403	10214404	2
44645	chrX	10229866	10229915	+	18	10229895	406	174	10229884	10229915	32
44646	chrX	10328707	10328774	+	12	10328709	399	301	10328709	10328774	66
44647	chrX	10328927	10328951	+	5	10328946	51	16	10328928	10328951	24
44648	chrX	10347760	10347794	+	17	10347794	253	75	10347763	10347794	32
44649	chrX	10348334	10348337	+	3	10348336	303	173	10348335	10348337	3
44650	chrX	10366049	10366086	+	2	10366086	16	10	10366050	10366086	37
44651	chrX	10366447	10366468	+	3	10366466	17	10	10366466	10366468	3
44652	chrX	10369011	10369045	+	7	10369030	15	3	10369012	10369039	28
44653	chrX	10375370	10375372	+	2	10375371	3	2	10375371	10375372	2
44654	chrX	10376216	10376231	+	5	10376229	228	131	10376217	10376229	13
44655	chrX	10376353	10376421	+	28	10376388	471	53	10376358	10376408	51
44656	chrX	10376468	10376631	+	109	10376630	18786	7875	10376564	10376630	67
44657	chrX	10382777	10383062	+	117	10382928	8435	2765	10382927	10383013	87
44658	chrX	10383549	10383560	+	4	10383553	43	11	10383550	10383560	11
44659	chrX	10383605	10383654	+	8	10383645	398	287	10383609	10383645	37
44660	chrX	10383776	10383800	+	2	10383777	24	15	10383777	10383800	24
44661	chrX	10384191	10384253	+	36	10384248	2632	1118	10384223	10384248	26
44662	chrX	10386219	10386234	+	4	10386220	80	39	10386220	10386234	15
44663	chrX	10386276	10386288	+	9	10386288	1131	937	10386282	10386288	7
44664	chrX	10407429	10407581	+	54	10407550	806	91	10407464	10407571	108
44665	chrX	10407648	10407675	+	5	10407653	16	10	10407653	10407660	8
44666	chrX	10407957	10408069	+	41	10408065	1295	407	10408036	10408066	31
44667	chrX	10408273	10408294	+	5	10408285	500	212	10408282	10408292	11
44668	chrX	10408441	10408453	+	5	10408449	112	58	10408442	10408453	12
44669	chrX	10408644	10408700	+	9	10408684	213	66	10408645	10408688	44
44670	chrX	10460965	10460999	+	10	10460999	138	67	10460988	10460999	12
44671	chrX	10461083	10461308	+	167	10461301	13894	4095	10461153	10461301	149
44672	chrX	10474818	10474833	+	4	10474831	11	7	10474828	10474833	6
44673	chrX	10477093	10477221	+	25	10477201	324	147	10477161	10477215	55
44674	chrX	10478939	10478961	+	4	10478946	153	93	10478940	10478957	18
44675	chrX	10480381	10480395	+	4	10480388	139	107	10480386	10480388	3
44676	chrX	10480634	10480675	+	4	10480675	138	96	10480635	10480675	41
44677	chrX	10480815	10480827	+	3	10480826	150	91	10480826	10480827	2
44678	chrX	10480911	10480914	+	2	10480914	24	18	10480912	10480914	3
44679	chrX	10481575	10481607	+	4	10481576	14	4	10481576	10481607	32
44680	chrX	10481936	10481944	+	4	10481943	311	280	10481943	10481943	1
44681	chrX	10518754	10518762	+	2	10518755	10	7	10518755	10518762	8
44682	chrX	10518842	10518877	+	3	10518843	35	20	10518843	10518877	35
44683	chrX	10519284	10519293	+	3	10519289	7	4	10519285	10519293	9
44684	chrX	10598394	10598432	+	2	10598395	7	5	10598395	10598432	38
44685	chrX	10598498	10598501	+	2	10598501	11	8	10598499	10598501	3
44686	chrX	10599114	10599116	+	2	10599116	3	2	10599115	10599116	2
44687	chrX	10660684	10660691	+	2	10660691	5	4	10660685	10660691	7
44688	chrX	10705978	10705982	+	3	10705979	14	9	10705979	10705980	2
44689	chrX	10709167	10709199	+	2	10709168	4	2	10709168	10709199	32
44690	chrX	10748541	10748602	+	3	10748566	6	3	10748542	10748602	61
44691	chrX	10748658	10748664	+	4	10748660	23	9	10748659	10748661	3
44692	chrX	10748793	10748807	+	10	10748806	152	53	10748799	10748807	9
44693	chrX	10768693	10768707	+	6	10768697	267	77	10768694	10768698	5
44694	chrX	10771556	10771704	+	99	10771699	3175	490	10771577	10771699	123
44695	chrX	10772045	10772054	+	2	10772046	3	2	10772046	10772054	9
44696	chrX	10778686	10778690	+	2	10778690	11	7	10778687	10778690	4
44697	chrX	10778772	10778800	+	10	10778778	448	307	10778777	10778780	4
44698	chrX	10778895	10778991	+	18	10778981	872	362	10778959	10778987	29
44699	chrX	10782974	10782990	+	5	10782990	13	6	10782975	10782990	16
44700	chrX	10839289	10839304	+	4	10839290	164	57	10839290	10839304	15
44701	chrX	10839746	10839922	+	88	10839891	7884	1367	10839820	10839895	76
44702	chrX	10841570	10841573	+	2	10841571	2	1	10841571	10841573	3
44703	chrX	10842920	10843003	+	41	10842995	1045	487	10842948	10842996	49
44704	chrX	10848205	10848246	+	5	10848245	61	14	10848206	10848246	41
44705	chrX	10848376	10848612	+	98	10848534	7096	2955	10848488	10848536	49
44706	chrX	10848800	10848863	+	6	10848806	12	4	10848806	10848863	58
44707	chrX	10852002	10852041	+	6	10852041	85	63	10852035	10852041	7
44708	chrX	10852091	10852141	+	14	10852132	166	65	10852113	10852136	24
44709	chrX	10852187	10852189	+	2	10852188	20	18	10852188	10852188	1
44710	chrX	10852317	10852330	+	4	10852327	56	28	10852326	10852327	2
44711	chrX	10862817	10862835	+	9	10862826	54	15	10862819	10862826	8
44712	chrX	10870602	10870674	+	6	10870639	253	109	10870639	10870668	30
44713	chrX	10900279	10900287	+	4	10900286	138	82	10900285	10900286	2
44714	chrX	10900460	10900502	+	14	10900463	1035	506	10900461	10900470	10
44715	chrX	10901565	10901825	+	161	10901729	6362	632	10901662	10901767	106
44716	chrX	10920652	10920654	+	2	10920654	3	2	10920653	10920654	2
44717	chrX	10925628	10925631	+	2	10925631	50	41	10925629	10925631	3
44718	chrX	10927518	10927520	+	2	10927519	16	8	10927519	10927520	2
44719	chrX	10929704	10929714	+	6	10929712	245	139	10929705	10929712	8
44720	chrX	10931091	10931092	+	1	10931092	62	62	10931092	10931092	1
44721	chrX	10970614	10970636	+	2	10970615	23	12	10970615	10970636	22
44722	chrX	11037962	11037992	+	6	11037990	81	49	11037964	11037990	27
44723	chrX	11049501	11049543	+	6	11049511	38	11	11049502	11049534	33
44724	chrX	11079388	11079389	+	1	11079389	51	51	11079389	11079389	1
44725	chrX	11079432	11079433	+	1	11079433	71	71	11079433	11079433	1
44726	chrX	11079515	11079778	+	76	11079772	2894	650	11079642	11079772	131
44727	chrX	11083274	11083276	+	2	11083275	20	10	11083275	11083276	2
44728	chrX	11085151	11085155	+	2	11085152	4	3	11085152	11085155	4
44729	chrX	11085697	11085770	+	9	11085741	49	26	11085708	11085770	63
44730	chrX	11090104	11090120	+	8	11090119	45	13	11090105	11090120	16
44731	chrX	11091617	11091629	+	2	11091629	43	34	11091618	11091629	12
44732	chrX	11091730	11091732	+	2	11091731	20	11	11091731	11091732	2
44733	chrX	11091805	11091857	+	6	11091857	83	26	11091806	11091857	52
44734	chrX	11091926	11092108	+	97	11092098	7156	2251	11092017	11092105	89
44735	chrX	11094578	11094668	+	12	11094632	377	151	11094602	11094634	33
44736	chrX	11094860	11094955	+	72	11094864	1903	453	11094864	11094947	84
44737	chrX	11095973	11095985	+	5	11095978	5	1	11095974	11095985	12
44738	chrX	11107082	11107098	+	8	11107088	90	27	11107087	11107096	10
44739	chrX	11108125	11108148	+	2	11108126	2	1	11108126	11108148	23
44740	chrX	11111986	11112317	+	165	11112308	9474	2596	11112173	11112308	136
44741	chrX	11125121	11125128	+	3	11125127	30	15	11125127	11125128	2
44742	chrX	11125265	11125268	+	2	11125268	9	6	11125266	11125268	3
44743	chrX	11126635	11126812	+	60	11126795	1409	310	11126705	11126809	105
44744	chrX	11138990	11139033	+	6	11138995	193	94	11138995	11139004	10
44745	chrX	11139080	11139089	+	4	11139089	40	20	11139082	11139089	8
44746	chrX	11139681	11139689	+	3	11139689	124	80	11139683	11139689	7
44747	chrX	11140522	11140549	+	2	11140523	3	2	11140523	11140549	27
44748	chrX	11144798	11144814	+	9	11144809	827	546	11144807	11144809	3
44749	chrX	11152446	11152457	+	2	11152457	17	10	11152447	11152457	11
44750	chrX	11152529	11152570	+	3	11152530	8	4	11152530	11152570	41
44751	chrX	11162747	11162749	+	2	11162749	60	48	11162748	11162749	2
44752	chrX	11163089	11163215	+	37	11163196	1390	793	11163128	11163196	69
44753	chrX	11163412	11163419	+	3	11163413	161	91	11163413	11163419	7
44754	chrX	11164319	11164352	+	3	11164350	133	66	11164320	11164352	33
44755	chrX	11164538	11164543	+	2	11164543	105	94	11164539	11164543	5
44756	chrX	11164614	11164708	+	14	11164691	2016	431	11164652	11164705	54
44757	chrX	11169190	11169256	+	7	11169198	27	9	11169192	11169256	65
44758	chrX	11182949	11183066	+	42	11183037	6375	2466	11183020	11183037	18
44759	chrX	11183112	11183501	+	237	11183476	51847	10080	11183382	11183482	101
44760	chrX	11193484	11193491	+	4	11193491	195	95	11193487	11193491	5
44761	chrX	11193547	11193555	+	2	11193555	19	13	11193548	11193555	8
44762	chrX	11202281	11202400	+	63	11202321	35082	14545	11202320	11202327	8
44763	chrX	11202482	11202826	+	289	11202806	166989	85122	11202750	11202806	57
44764	chrX	11204449	11204456	+	5	11204455	17	9	11204451	11204456	6
44765	chrX	11248308	11248310	+	2	11248310	1450	1429	11248310	11248310	1
44766	chrX	11248589	11248899	+	220	11248893	46631	15916	11248778	11248893	116
44767	chrX	11255385	11255387	+	2	11255387	3	2	11255386	11255387	2
44768	chrX	11333696	11333699	+	2	11333697	3	2	11333697	11333699	3
44769	chrX	11334070	11334074	+	2	11334071	166	162	11334071	11334071	1
44770	chrX	11344237	11344240	+	2	11344240	6	5	11344238	11344240	3
44771	chrX	11344725	11344739	+	5	11344734	256	194	11344733	11344734	2
44772	chrX	11348782	11348978	+	46	11348947	4344	1745	11348835	11348966	132
44773	chrX	11349225	11349231	+	2	11349226	10	8	11349226	11349231	6
44774	chrX	11349815	11349848	+	12	11349847	67	21	11349817	11349847	31
44775	chrX	11349894	11349904	+	4	11349895	57	42	11349895	11349900	6
44776	chrX	11350222	11350256	+	6	11350223	73	18	11350223	11350256	34
44777	chrX	11350331	11350334	+	2	11350332	10	5	11350332	11350334	3
44778	chrX	11350376	11350489	+	17	11350474	494	194	11350422	11350489	68
44779	chrX	11351165	11351180	+	2	11351166	4	2	11351166	11351180	15
44780	chrX	11354580	11354586	+	3	11354581	14	7	11354581	11354586	6
44781	chrX	11354717	11354736	+	9	11354725	36	15	11354724	11354734	11
44782	chrX	11355269	11355302	+	5	11355296	59	17	11355270	11355302	33
44783	chrX	11356026	11356112	+	42	11356097	5533	4808	11356097	11356097	1
44784	chrX	11358250	11358328	+	41	11358285	2288	948	11358279	11358295	17
44785	chrX	11358710	11358724	+	4	11358721	207	100	11358711	11358724	14
44786	chrX	11359791	11359795	+	2	11359792	7	6	11359792	11359795	4
44787	chrX	11359849	11359862	+	3	11359858	7	5	11359850	11359862	13
44788	chrX	11359910	11360003	+	30	11359968	159	32	11359915	11359975	61
44789	chrX	11360927	11360929	+	2	11360929	43	37	11360928	11360929	2
44790	chrX	11368312	11368323	+	3	11368314	3	1	11368313	11368323	11
44791	chrX	11368877	11369214	+	153	11369183	11021	5128	11369017	11369183	167
44792	chrX	11369279	11369303	+	2	11369280	23	18	11369280	11369303	24
44793	chrX	11374098	11374142	+	5	11374136	123	69	11374099	11374142	44
44794	chrX	11381209	11381210	+	1	11381210	50	50	11381210	11381210	1
44795	chrX	11381274	11381277	+	3	11381277	232	105	11381275	11381277	3
44796	chrX	11381415	11381482	+	11	11381470	256	89	11381447	11381481	35
44797	chrX	11390283	11390287	+	3	11390284	432	364	11390284	11390287	4
44798	chrX	11398734	11398740	+	3	11398736	98	54	11398735	11398736	2
44799	chrX	11406374	11406426	+	8	11406423	544	251	11406423	11406426	4
44800	chrX	11406747	11406764	+	3	11406764	120	87	11406748	11406764	17
44801	chrX	11407330	11407448	+	12	11407424	255	169	11407380	11407424	45
44802	chrX	11407630	11407644	+	3	11407644	115	48	11407631	11407644	14
44803	chrX	11407789	11407792	+	2	11407790	20	10	11407790	11407792	3
44804	chrX	11407847	11407991	+	43	11407851	1933	532	11407851	11407983	133
44805	chrX	11408337	11408366	+	4	11408361	51	20	11408338	11408366	29
44806	chrX	11408413	11408419	+	2	11408419	90	70	11408414	11408419	6
44807	chrX	11410706	11410810	+	23	11410800	1575	639	11410718	11410802	85
44808	chrX	11411467	11411678	+	94	11411628	3711	550	11411600	11411673	74
44809	chrX	11418933	11418952	+	2	11418952	45	33	11418934	11418952	19
44810	chrX	11422911	11422923	+	4	11422919	300	190	11422915	11422923	9
44811	chrX	11429857	11430019	+	18	11430010	493	227	11429872	11430010	139
44812	chrX	11430069	11430079	+	4	11430072	1406	1332	11430072	11430072	1
44813	chrX	11430122	11430206	+	46	11430197	8472	3290	11430168	11430197	30
44814	chrX	11456749	11456875	+	20	11456875	379	124	11456804	11456875	72
44815	chrX	11456941	11456960	+	6	11456944	52	18	11456942	11456946	5
44816	chrX	11457001	11457121	+	14	11457072	182	38	11457003	11457077	75
44817	chrX	11458989	11458995	+	2	11458995	9	7	11458990	11458995	6
44818	chrX	11483080	11483095	+	7	11483092	150	51	11483090	11483094	5
44819	chrX	11484943	11485069	+	36	11485060	550	240	11485005	11485060	56
44820	chrX	11485134	11485146	+	3	11485146	16	7	11485135	11485146	12
44821	chrX	11485284	11485305	+	4	11485305	46	15	11485285	11485305	21
44822	chrX	11485365	11485398	+	5	11485366	98	35	11485366	11485398	33
44823	chrX	11486021	11486277	+	102	11486238	3173	672	11486132	11486269	138
44824	chrX	11486503	11486645	+	26	11486622	191	19	11486526	11486622	97
44825	chrX	11486702	11486705	+	2	11486705	10	7	11486703	11486705	3
44826	chrX	11493260	11493261	+	1	11493261	131	131	11493261	11493261	1
44827	chrX	11493741	11493745	+	3	11493742	228	174	11493742	11493745	4
44828	chrX	11553492	11553549	+	5	11553515	8	2	11553493	11553549	57
44829	chrX	11553662	11553730	+	14	11553716	1167	396	11553715	11553726	12
44830	chrX	11562768	11562783	+	6	11562782	479	270	11562781	11562782	2
44831	chrX	11571269	11571415	+	67	11571410	2639	1083	11571363	11571410	48
44832	chrX	11572786	11572870	+	30	11572825	166	21	11572803	11572867	65
44833	chrX	11573283	11573302	+	3	11573284	22	17	11573284	11573302	19
44834	chrX	11573353	11573647	+	192	11573631	11203	2431	11573497	11573640	144
44835	chrX	11574481	11574493	+	3	11574485	41	32	11574482	11574485	4
44836	chrX	11576143	11576156	+	10	11576154	690	451	11576148	11576154	7
44837	chrX	11578654	11578674	+	4	11578655	9	4	11578655	11578674	20
44838	chrX	11578731	11578827	+	28	11578806	308	121	11578754	11578810	57
44839	chrX	11579825	11579842	+	3	11579831	25	11	11579826	11579842	17
44840	chrX	11579903	11580014	+	25	11580010	475	53	11579923	11580012	90
44841	chrX	11580057	11580100	+	8	11580100	224	113	11580095	11580100	6
44842	chrX	11580159	11580167	+	5	11580160	159	76	11580160	11580167	8
44843	chrX	11580407	11580432	+	2	11580432	47	36	11580408	11580432	25
44844	chrX	11585484	11585488	+	3	11585486	20	16	11585485	11585486	2
44845	chrX	11597107	11597111	+	2	11597111	45	31	11597108	11597111	4
44846	chrX	11605695	11605697	+	2	11605697	4	3	11605696	11605697	2
44847	chrX	11605925	11606005	+	28	11606000	1082	334	11605956	11606005	50
44848	chrX	11606290	11606295	+	3	11606295	33	18	11606291	11606295	5
44849	chrX	11612404	11612426	+	4	11612417	51	21	11612405	11612426	22
44850	chrX	11612491	11612585	+	25	11612567	1237	705	11612555	11612576	22
44851	chrX	11612781	11612864	+	4	11612839	210	178	11612808	11612839	32
44852	chrX	11612905	11613111	+	37	11613068	1441	370	11613006	11613074	69
44853	chrX	11614092	11614136	+	7	11614106	229	95	11614105	11614107	3
44854	chrX	11614959	11614975	+	3	11614975	24	12	11614973	11614975	3
